app_id,description,price_encoded,release_year_encoded,all_reviews_encoded,all_percent_encoded,all_count_encoded,tags_encoded
943030,night fallen open world firstperson action horror game stealth rpg mechanics set small remote forest united kingdom horde worldly taken hold time fight back,1,2,0,0,0,7
943040,children dug magic medallion result shrink size insects garden one kidnapped ants need find magical medallion rescue family,0,2,0,0,0,7
943080,ched dangerous oath ancient wizarding people finally sealed skeleton king war ended humans began rebuild world order humans wizards constantly conflict benefit end humans violated ancient oath,1,2,0,0,0,7
943170,operate wrecking crane vr destroy last remaining old building city new skyscrapers push buttons turn wheels make sure ball hits target,0,2,6,2,1,8
943190,octopticom openended puzzle programming game designing optimizing optical computing devices use lasers mirrors filters components read transform write sequences colored squares,1,2,6,2,1,3
943210,player hamaguchi amateur runner dream become sub four become sub four playing like rhythm game good ending become sub four game couldnt become sub four game retired cheat ending cheated,3,2,0,0,0,6
943260,farm cook craft decorate casual open world farming adventure set camp crew shipwrecked mysterious archipelago quest survive explore uncover secrets cursed islands take care crew build relationships earn rewards,1,2,6,1,1,6
943230,five unique rollercoasters thrill max,1,2,0,0,0,7
943370,bravery greed beat em roguelite dungeon brawler four players choose four classic fantasy classes engage deep robust combat system play variety cooperative competitive game modes friends via local online get rich die trying,1,2,6,2,1,6
943390,pandas rescue kinda like capture flag guess,0,2,6,2,1,7
943440,cards knight mixing cards platformer together provide new game experience build deck grow knight challenge different levels discover cards treasure,0,2,0,0,0,1
943510,blindia abstract topdown shooter puzzle game go difficulties using sound use visualized sound waves take enemies make way exit end face truth blind world,1,2,7,2,1,4
943590,blitzkeep unleashed billiards meets roguelite rpg maybe pinball meets rpg something like level defeat enemies bosses buy permanent upgrades new classes play local coop procedurallygenerated dungeons across realms levels,1,2,0,0,0,7
943640,sacred saga online freetoplay mmorpg set fantasy world astonishing graphic design good varied soundtrack,0,2,2,0,1,8
943670,contraverse premier destination cinematic storybased virtual reality,0,2,4,1,1,6
943680,know bargain see one sift gems garbage could make big play upandcoming bargain hunter looking make fortune turning trash cash start bucks aim become fabulously wealthy go bust trying,1,2,4,1,1,3
943710,arauco saga action rpg inspired classics snes megadrive,1,2,0,0,0,7
943810,retrostyle strategy game choose northsky fleet pirates lead commanders controll many kinds warships robots fight war enemys fleet alien horde galactic chessboard,1,2,6,2,1,1
943900,short interactive historical experience set historically accurate environment explore convergence cultures environment across hundred years american history,0,2,6,1,1,7
943950,photo finish topdown local coop vehicle brawler set postapocalyptic world racers battle deadly roads fame glory,0,2,0,0,0,7
943920,spinball fast fun competitive sport game players nonstop scoring action rack points spin paddles smack ball towards goal try accidentally score team,1,2,0,0,0,7
943960,buttons short freetoplay platformer need three buttons play choose three different geometrical shapes sphere capsule dreaded cube three different campaigns submit high score global leaderboards good luck,0,2,4,1,1,8
943980,guide adventure beautiful girls mysterious campus adventure aside game also draws vivid picture darkness filled inside hakoniwa city human protagonist cant much observing see,0,2,6,2,1,0
944020,small tale end leftovers mankind destined perish arks break orbit suddenly however shes making ask invitation face apocalypse together short exquisite visual novel dream ending humanitys last love story,0,2,5,2,1,7
944080,friendship everything play awardwinning title together friends switch characters traverse cute puzzle adventure glo bulder come together charm young adult alike,1,2,6,2,1,7
944120,abalyte droguelike metroidvania focuses players skill inventiveness games crutches progression systems help player beat game abalyte opposite throws spikepit,0,2,4,1,1,6
944200,pixel art mexican themed platformershooter,0,2,0,0,0,7
944250,castle flipper unique chance become medieval royal craftsman build kingdom rearrange castle discretion breathe whole new life old rooms maybe one day become king,1,2,4,1,1,6
944260,gg puzzler classic puzzlemosaic game gonna need build full picture girls small fragments using small reference imagination,1,2,4,1,1,7
944220,gachi heroes game dark fantasies thats amazing endlass journey know favorite gachimuchi characters deep would go,1,2,6,2,1,6
944300,byte driver revolutionary arcade racer back drive fast hack enemies fight life survive,1,2,0,0,0,7
944340,vignettes unique exploration game without text characters objects shapeshift spin around wander kaleidoscope different moods settings,0,2,6,2,1,7
944430,doggone tired typical brawler tower defense bark bite join alpha juan dynamic adventure battling hordes baddies bosses mission save doggos,1,2,6,2,1,6
944380,drunk puppet realistic walking simulator youll playing year keep calm waiting insurmountable difficulties careless drivers inexplicable inability step cracks sidewalk laugh cry,1,2,0,0,0,6
944440,powercut inc youre boss manage cute little helpless employees dont run power,1,2,7,2,1,4
944510,based original merchant rpg new idle rpg space exploration experience,0,2,4,1,1,6
944500,antistatic crisp uncompromising indie platform fighter,0,2,0,0,0,6
944590,take forces robot empire lowpoly run n gun action game,1,2,7,2,1,6
944610,text based game goal get new york traversing eisenhower highway system prove difficult,0,2,7,2,1,8
944630,welcome moloch zero official interview simulation moloch corporation reading selected potential candidate screening position shift manager within moloch corporation,0,2,6,1,1,3
944640,xenias ark new turnbased x scifi strategy game developed malicious games blends planetary star system galaxy maps new takes traditional x mechanics want comfortable x strategy game new systems twists time embarked xenias ark,1,2,6,1,1,1
944710,turntack adaptation aztec mythology aztec mythology world perishes every years destroyed four times far turntack covers fifth world one day girl white hair runs away aztec,1,2,7,2,1,2
944650,mad science raised dead pursue justice vengeance love secrets save destroy world forbidden eldritch power,1,2,7,2,1,7
944720,hellbanger ripping smashing crushinglybrutal topdown action game crank combo meter bash skull swarm upon swarm demonic monstrosities fueled randomly generated facemelting death metal soundtrack,0,2,0,0,0,7
944730,players trends one game powered internet players pit search terms eachother see highly ranked search traffic,0,2,6,2,1,7
944770,simple convenient cross platform multichat capable satisfy needs streamer display messages majority streaming resources show information way want,1,2,6,1,1,6
944810,important family youre born family choose,1,2,7,2,1,3
944830,help friends get evil world using switches teleports bumpers many machiavelic tricks,0,2,0,0,0,1
944840,mixed estate designed bring solution confident purchase,0,2,6,2,1,8
944920,something wrong heart magic play young archivist venturing dying world cataloging mysteries wonders unearth truth nanotale new adventure typing chronicles franchise spiritual successor acclaimed epistory,0,2,6,2,1,6
944960,contact last defence vr space action shooter complete missions protect planet upgrade ship done defending take fight invaders arcade mode compete top spot online leaderboard,0,2,0,0,0,5
